species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,base_openness,base_conscientiousness,base_extraversion,base_agreeableness,base_neuroticism,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills,academic_year,student_id
Dwarf,malachite,female,Rokna,Alloycloak,Rokna Alloycloak,18,vocational,6,physical_disability,0.7163675112724217,0.729550923479748,0.5444056347505297,0.8475057254810464,0.26011385110988033,0.8163675112724217,0.779550923479748,0.6444056347505297,0.8475057254810464,0.41011385110988036,0.8487514032360499,0.9722342892997672,0.6688317225687673,0.7005880397903281,0.7651649270408825,0.7185939211678674,0.8343535902953453,0.9222814240694202,1051-52,2577
Dwarf,alabaster,male,Darel,Claymantle,Darel Claymantle,18,vocational,4,no_known_disabilities,0.5693991168826472,0.682614089581029,0.4398531647277216,0.6354944312760309,0.5567050283893191,0.6693991168826472,0.7326140895810289,0.5398531647277216,0.6354944312760309,0.6067050283893192,0.789682876328057,0.8099195523168142,0.5830182074491593,0.6077196143588133,0.7207434431720271,0.785587838756793,0.6186863169156165,0.447532415656268,1051-52,2578
Dwarf,bismuth,male,Jaskel,Brightloop,Jaskel Brightloop,18,academic,3,no_known_disabilities,0.8919314692148207,0.6358769300031124,0.7256340123169804,0.5635921925199899,0.5665627952966993,1.0,0.6858769300031123,0.8256340123169804,0.5635921925199899,0.6165627952966993,0.8875285472627722,0.7658366931107424,0.4574324706338159,0.9603589694079392,0.7652113392287582,0.7562971104489942,0.8532619601584347,0.6352462219065136,1051-52,2579
Dwarf,malachite,female,Vuldra,Brighthaft,Vuldra Brighthaft,18,vocational,4,"physical_disability,mental_health_disability",0.8103984502256423,0.7444757571580832,0.5387854583826959,0.7332520684848696,0.4588576604659877,0.8103984502256423,0.6944757571580832,0.4387854583826959,0.7332520684848696,0.8288576604659877,0.7356011513747288,0.9570815778039848,0.5950499096026833,0.7885434611867944,0.7675242727305582,0.6491182715878796,0.7568818914542081,0.9515797440407056,1051-52,2580
Dwarf,granite,female,Baldra,Bastionhold,Baldra Bastionhold,18,academic,5,no_known_disabilities,0.37218148691114183,0.9289113390376469,0.5977862294909373,0.41983127193997843,0.2963876705683409,0.5721814869111418,0.95,0.6977862294909373,0.41983127193997843,0.3463876705683409,0.5372107077289702,0.6937066750321734,0.9107350236895557,0.5432873723974894,0.7616067808924153,0.6472459390676335,0.6478310623923395,0.8300961131210647,1051-52,2581
Dwarf,flint,female,Droga,Pickshard,Droga Pickshard,18,no_qualifications,6,deaf_or_hearing_impaired,0.4194463388992672,0.791541019556143,0.6864737370074019,0.5219626237338381,0.38652911922386823,0.46944633889926723,0.7415410195561429,0.7864737370074019,0.5219626237338381,0.4865291192238682,0.42762415912372487,0.6967272054124898,0.6439063295673897,0.42571883842330127,0.7705325524547214,0.5495868106644128,0.5844475319557572,0.8409963725302609,1051-52,2582
Dwarf,bismuth,male,Ossel,Inkspill,Ossel Inkspill,18,academic,5,blind_or_visually_impaired,0.8295495754724409,0.4226834436075551,0.6020464572693222,0.6774723558138629,0.5730294094530466,1.0,0.47268344360755515,0.7020464572693221,0.6774723558138629,0.6230294094530466,0.8199932547613963,0.8176079553154406,0.6896593455677392,0.7912627620488388,0.8900080682673339,0.8194573223750343,0.8941018466312195,0.5875007177195692,1051-52,2583
Dwarf,slate,male,Haskel,Mortisebrow,Haskel Mortisebrow,18,academic,4,no_known_disabilities,0.5558963073585816,0.7655061055262329,0.4586324936427749,0.45073496777174044,0.6023699808461176,0.7558963073585816,0.8155061055262328,0.5586324936427749,0.45073496777174044,0.6523699808461176,0.7798222258347899,0.4619150658197322,0.8680943030895445,0.48251117027773444,0.7632052941481043,0.4043330062361411,0.5263948292288072,0.9326647969408252,1051-52,2584
Dwarf,bismuth,female,Ivelle,Colorpulse,Ivelle Colorpulse,18,academic,5,other_neurodivergence,0.8778642566095611,0.5646388526270466,0.5656711888798712,0.7840057603245717,0.6333784156439489,1.0,0.6146388526270465,0.6656711888798712,0.7840057603245717,0.683378415643949,0.8327025870814669,0.556345552137373,0.5082655397929173,0.8856075703886781,0.8849941233139931,0.659509102223676,0.8742511519623831,0.6120177001807604,1051-52,2585
Elf,holly,female,Meluin,Ritualthorn,Meluin Ritualthorn,18,academic,2,no_known_disabilities,0.7046437487201335,0.7222867816720515,0.4183959500020721,0.6613773843327482,0.4633647143729288,1.0,0.7722867816720514,0.618395950002072,0.6613773843327482,0.4133647143729288,0.8859482076090919,0.8890812384802766,0.6025894432734187,0.7558002659671331,0.835697234389147,0.7817872187997053,0.913917716522907,0.6042431744385253,1051-52,2586
Elf,holly,male,Vaelis,Emberhymn,Vaelis Emberhymn,18,academic,4,dyslexia,0.8307300811256054,0.7983728087792049,0.5527788134968392,0.6908377694787602,0.5390089088355747,1.0,0.7983728087792048,0.6527788134968392,0.6908377694787602,0.6390089088355748,0.9257532332410391,0.8584069337783667,0.5485356166725404,0.8241075017092914,0.8276898290039791,0.7877735323663929,0.8601265102781043,0.6576144166188068,1051-52,2587
Elf,ash,female,Zira,Stormgleam,Zira Stormgleam,18,academic,5,physical_disability,0.8467345527696277,0.7189985130435657,0.5740991959674174,0.6014184678286194,0.5078230546588847,1.0,0.7689985130435656,0.6740991959674174,0.6014184678286194,0.6578230546588847,0.8397907171656652,0.6866679705518157,0.7056820149335825,0.6698611070259767,0.9854857770661585,0.5752235729524238,0.6953721623745135,0.6138550171954479,1051-52,2588
Dwarf,bismuth,male,Ossel,Brightloop,Ossel Brightloop,18,academic,2,no_known_disabilities,0.9194932975369229,0.4422958461745354,0.6110014559266193,0.7832187244990417,0.4835294321661434,1.0,0.4922958461745354,0.8110014559266192,0.7832187244990417,0.4335294321661434,0.8476590824737101,0.8047974589616897,0.6490348030583771,0.7828776649568991,0.8227600766395592,0.7817347291986118,0.9115917678716887,0.5901813532108813,1051-52,2589
Dwarf,sandstone,male,Rodan,Sandspire,Rodan Sandspire,18,academic,6,no_known_disabilities,0.8306633490887361,0.6464981255839088,0.763972046842782,0.668367020368011,0.20924328981572266,1.0,0.6964981255839088,0.863972046842782,0.668367020368011,0.25924328981572264,0.6001057745822742,0.6221194629007397,0.7080373557274476,0.9096450630798515,0.8438540099918708,0.9175143873907352,0.7777009186666559,0.6907808227058998,1051-52,2590
Elf,holly,female,Elira,Quietscribe,Elira Quietscribe,18,academic,8,no_known_disabilities,0.8435575479369622,0.8007560528023816,0.5036782986382067,0.8124886587101979,0.5232186758068307,0.9935575479369622,0.8507560528023815,0.5536782986382067,0.8124886587101979,0.6732186758068307,0.7392970800759293,0.7411613047737632,0.5472269331569404,0.799056690416776,0.898595046344636,0.6162863915631496,0.78438140802115,0.8270978030479004,1051-52,2591
Dwarf,sandstone,male,Calrik,Bargestone,Calrik Bargestone,18,academic,2,no_known_disabilities,0.6351722951198306,0.5377872952718363,0.6543156031020343,0.8835112539794678,0.2597789156768769,0.9351722951198306,0.5877872952718363,0.8543156031020342,0.8835112539794678,0.2097789156768769,0.6758007162836386,0.6851716028637136,0.6463346732109843,0.8953573407899779,0.7994403736972187,0.7392604799819693,0.8396312712235947,0.5697926739022727,1051-52,2592
Dwarf,malachite,female,Orna,Smeltwhistle,Orna Smeltwhistle,18,academic,8,blind_or_visually_impaired,0.8597851053004302,0.8761179155351785,0.672276736047053,0.6475158841819244,0.41431326013789205,1.0,0.9261179155351784,0.7222767360470529,0.6475158841819244,0.5643132601378921,0.770543253600884,0.8293423561419141,0.6226347040508534,0.6757717767598929,0.9002041680886528,0.7637792554986806,0.937292115990783,0.9343956739547798,1051-52,2593
Dwarf,bismuth,female,Tirra,Patterncatcher,Tirra Patterncatcher,18,academic,3,no_known_disabilities,0.935453461500299,0.527139627292955,0.5612429151355832,0.7857220650726904,0.47789562860296425,1.0,0.577139627292955,0.6612429151355832,0.7857220650726904,0.5278956286029642,0.8480196689095427,0.7763323677073063,0.508974083610076,0.8197326591652496,0.8361274545302441,0.5998525075221219,0.917392602774457,0.6247091211781637,1051-52,2594
Dwarf,bismuth,male,Marn,Thoughtcoil,Marn Thoughtcoil,18,academic,6,no_known_disabilities,0.9251837384608621,0.6762215034303491,0.6925951266681962,0.5186892815427893,0.6982227462367867,1.0,0.7262215034303491,0.7925951266681962,0.5186892815427893,0.7482227462367868,0.9413587858159348,0.5556142350976507,0.5139857426832314,0.9642992448101815,0.7613623715571926,0.5519672490712194,0.9618514555652927,0.517798393912605,1051-52,2595
Elf,ash,male,Varek,Ashenline,Varek Ashenline,18,vocational,3,physical_disability,0.6126336784033682,0.7653410982178562,0.6152144762082922,0.4210292207037506,0.5247318471632324,0.7126336784033682,0.8153410982178562,0.7152144762082921,0.4210292207037506,0.6747318471632324,0.9233005327591387,0.6856359738936375,0.7636155081610194,0.6799643628566928,0.9697546280095458,0.5262789795152351,0.6585934978453639,0.751852118837205,1051-52,2596
Elf,yew,female,Ysira,Sealbough,Ysira Sealbough,18,academic,3,autistic_spectrum,0.7430964034145229,0.9405833475549791,0.4101772526727871,0.5370538847036419,0.3063785917477333,0.9430964034145228,0.95,0.31017725267278706,0.5370538847036419,0.3563785917477333,0.8151235351508944,0.7792959475796666,0.8958585330465978,0.7955487261549403,0.7594148372408362,0.5985728980464899,0.7013471423215388,0.6736919853562101,1051-52,2597
Dwarf,sandstone,female,Niska,Stepgrind,Niska Stepgrind,18,vocational,5,adhd,0.6150179347211654,0.5051752967071605,0.6489794146534733,0.8994097226821443,0.3885159647715115,0.8150179347211653,0.4051752967071605,0.8489794146534733,0.8994097226821443,0.5385159647715115,0.5344434107259491,0.7164549683514806,0.5544964334823177,0.932569764478541,0.6476171940021631,0.803877001330304,0.8146003574139509,0.7597475605637035,1051-52,2598
Elf,holly,female,Meluin,Lumisigil,Meluin Lumisigil,18,academic,2,no_known_disabilities,0.6254982509215924,0.7715194231663312,0.3001792390739313,0.6866144837141301,0.4268198242155107,0.9254982509215923,0.8215194231663311,0.5001792390739312,0.6866144837141301,0.3768198242155107,0.7556561528954174,0.7279168018998132,0.6440151657867544,0.8085778354745129,0.8632484810837879,0.6855075888301237,0.8967878093167114,0.5353569996574868,1051-52,2599
Dwarf,flint,male,Grusk,Oregrind,Grusk Oregrind,18,vocational,4,"physical_disability,deaf_or_hearing_impaired",0.577997555123105,0.8800015487021169,0.6675369448949199,0.31888014604992965,0.3177627267309468,0.677997555123105,0.9300015487021168,0.7675369448949199,0.31888014604992965,0.4677627267309468,0.6686213059340755,0.552128690023191,0.8123958711711424,0.5010486588649257,0.7289416999683748,0.7627414411930158,0.4392106536561913,0.8686278819714683,1051-52,2600
Dwarf,malachite,male,Jorvik,Rivetbrow,Jorvik Rivetbrow,18,vocational,7,no_known_disabilities,0.6192715636638283,0.9071442070177107,0.6064131706434333,0.8877753214482077,0.310202507721001,0.6692715636638282,0.95,0.6564131706434332,0.8877753214482077,0.46020250772100096,0.8865962823914116,0.9155304206922859,0.6310159421322145,0.707307856149192,0.7841066412578462,0.8006680394859046,0.9082942293964376,0.8905368714514093,1051-52,2601
Elf,rowan,male,Coren,Windpoem,Coren Windpoem,18,academic,2,no_known_disabilities,0.8134425474426726,0.6315492911321794,0.8411971024091536,0.8793069291095632,0.45340519258202694,1.0,0.6815492911321793,1.0,0.8793069291095632,0.40340519258202695,0.8733654542561835,0.8818959769746163,0.5938875833164177,0.9689251759513192,0.7509563078493265,0.9423346166551401,0.7594640396864094,0.6825014096216089,1051-52,2602
Elf,palm,neuter,Ivin,Tidesong,Ivin Tidesong,24,vocational,2,blind_or_visually_impaired,0.6799576119425494,0.5294774395597982,0.8681226551333139,0.6878924448244662,0.4115753062313992,0.7299576119425494,0.7294774395597982,0.9181226551333138,0.6878924448244662,0.2615753062313992,0.6867998274293874,0.873947728486395,0.4707269037828171,0.932387791715859,0.8134166811032278,0.9373643336617713,0.6341477714044361,0.5739476396653156,1051-52,2603
Elf,rowan,male,Thalen,Starpetal,Thalen Starpetal,18,academic,5,no_known_disabilities,0.7603216371259596,0.5400540281926842,0.721448043706848,0.7064783659916706,0.416142937568458,0.9603216371259595,0.5900540281926842,0.821448043706848,0.7064783659916706,0.466142937568458,0.8402703579135962,0.8630110430873141,0.6555730024883072,0.9534385449193258,0.823951801202696,0.8947672415686139,0.8798594456004543,0.5891554068295898,1051-52,2604
Dwarf,alabaster,male,Kallin,Claymantle,Kallin Claymantle,18,vocational,4,no_known_disabilities,0.5954447606929044,0.7588173413338051,0.25351909280120943,0.7243206078172113,0.624518306655584,0.6954447606929044,0.808817341333805,0.3535190928012094,0.7243206078172113,0.6745183066555841,0.8161083065877666,0.859045121671991,0.4922401293200622,0.5981887325470744,0.6530247296141234,0.7547319090524371,0.8003773084595023,0.556432371275448,1051-52,2605
Elf,rowan,male,Thairon,Nightfern,Thairon Nightfern,18,academic,3,blind_or_visually_impaired,0.8990783947584069,0.5998895676260834,0.822711699668579,0.9034996888515515,0.3713133173267338,1.0,0.6498895676260833,0.922711699668579,0.9034996888515515,0.42131331732673377,0.8531740725631335,0.9088010855079487,0.6184566629188087,1.0,0.8554430264251933,0.8438935090626534,0.7647097604253189,0.4554016870580155,1051-52,2606
Dwarf,sandstone,male,Jostin,Cartvale,Jostin Cartvale,18,academic,2,no_known_disabilities,0.6438217738576143,0.7766056303181409,0.7871468151317254,0.7963655705307148,0.47863824704973396,0.9438217738576142,0.8266056303181408,0.9871468151317253,0.7963655705307148,0.4286382470497339,0.8072820536815378,0.8002032903280645,0.5888473259123705,0.7977094067470202,0.7619839563125143,0.821493405741884,0.8391915910717874,0.623819750726933,1051-52,2607
Dwarf,sandstone,female,Elsha,Stonebroker,Elsha Stonebroker,18,academic,4,no_known_disabilities,0.6227859087166702,0.6241039980960663,0.8215073256081264,0.8740429038752855,0.47315711878418154,0.8227859087166701,0.6741039980960662,0.9215073256081264,0.8740429038752855,0.5231571187841816,0.6873743852105312,0.7779097414508055,0.5567151933807374,0.8527845466787812,0.6576713884611953,0.7912078031655725,0.7756134016465719,0.8043999168535427,1051-52,2608
Dwarf,malachite,female,Brina,Cragturner,Brina Cragturner,18,vocational,3,physical_disability,0.8019131811549688,0.7391604839992292,0.5779166533121091,0.8546504694392493,0.295933994824652,0.9019131811549688,0.7891604839992291,0.677916653312109,0.8546504694392493,0.44593399482465196,0.7709831378732529,0.9561324020686899,0.6211867218872322,0.8456258530121984,0.8365491682022143,0.7280143361112003,0.9091378510533707,0.878565904055287,1051-52,2609
Elf,rowan,neuter,Mirien,Fogwhisper,Mirien Fogwhisper,18,vocational,1,no_known_disabilities,0.7866669187507841,0.582765724474942,0.8280688081699068,0.8591926160552383,0.3526297746988598,0.986666918750784,0.632765724474942,1.0,0.8591926160552383,0.3026297746988598,0.7513004687906368,0.8928194603640098,0.6948628659194686,0.9286684904454635,0.9301984657370863,0.987997966706498,0.906051954644294,0.6196390836566403,1051-52,2610
Dwarf,granite,female,Silda,Ironspire,Silda Ironspire,18,academic,8,no_known_disabilities,0.4520298937115508,0.925504070086623,0.6765523618880209,0.40286174384192774,0.3851377861521492,0.6020298937115508,0.95,0.7265523618880209,0.40286174384192774,0.5351377861521492,0.7430033278463142,0.7400764855345677,0.8917433891384363,0.5904234657521749,0.5797913408076645,0.6335164209644953,0.6618938619895369,0.7347039611218743,1051-52,2611
Dwarf,alabaster,male,Anric,Patchvein,Anric Patchvein,18,vocational,2,mental_health_disability,0.7417735923162794,0.54370747697531,0.3395194260448556,0.6187424120411251,0.6753557607116998,0.8417735923162794,0.49370747697531,0.3395194260448556,0.6187424120411251,0.9253557607116999,0.7574931081608937,0.8237352077040324,0.6276574851230527,0.7809048994030573,0.6606015977199725,0.5859982973917985,0.6584055545009434,0.635174162635855,1051-52,2612
Dwarf,sandstone,male,Korran,Stonebroker,Korran Stonebroker,18,academic,4,no_known_disabilities,0.6265388743829291,0.6181137939134735,0.8836872610879268,0.6520018353180769,0.3878680935696928,0.8265388743829291,0.6681137939134735,0.9836872610879268,0.6520018353180769,0.4378680935696928,0.8065336594936129,0.8106559692426814,0.6200957032223171,0.7703828952937397,0.7183202533305766,0.8848938736659194,0.8223736414018387,0.5423361187735727,1051-52,2613
Elf,baobab,female,Inyara,Ceremleaf,Inyara Ceremleaf,18,academic,5,no_known_disabilities,0.6815991905090936,0.9369847667097301,0.5182923694751991,0.4753148141007903,0.4342972977535505,0.8815991905090935,0.95,0.618292369475199,0.4753148141007903,0.4842972977535505,0.7346371763323359,0.5290256169592938,0.9402629733233804,0.6421529641991609,0.8213909811425741,0.5530512447848701,0.8227985641673345,0.594826162677858,1051-52,2614
Dwarf,slate,neuter,Bren,Gridforge,Bren Gridforge,18,academic,1,blind_or_visually_impaired,0.4374837649736986,0.7945669576342804,0.3400397077183941,0.5246979784728119,0.5356157927835914,0.7374837649736986,0.8445669576342804,0.540039707718394,0.5246979784728119,0.4856157927835914,0.7617631917042815,0.5463145715096691,0.788535991243172,0.4160415618107952,0.6674533655809094,0.4821878477469536,0.773771316817792,0.8434871122847802,1051-52,2615
Elf,yew,neuter,Saenil,Linejudge,Saenil Linejudge,18,academic,7,no_known_disabilities,0.7663176676647483,0.8273328525092515,0.542840632437259,0.39620982020978024,0.32151197183686114,0.9163176676647482,0.8773328525092514,0.592840632437259,0.39620982020978024,0.47151197183686117,0.756580262480651,0.6456852340698168,0.7306709644133471,0.7980320703344959,0.7675151314923986,0.721023060467662,0.8354300284573173,0.7074290891028471,1051-52,2616
Dwarf,obsidian,neuter,Aurel,Runeveil,Aurel Runeveil,18,academic,5,"physical_disability,adhd,deaf_or_hearing_impaired",0.9272544332239381,0.6845614357403484,0.5930753127393615,0.43906181931120436,0.4101273236080851,1.0,0.5845614357403484,0.7930753127393615,0.43906181931120436,0.6601273236080851,0.9076380913089724,0.8361103782651423,0.4868757831438309,0.6904194131998862,0.9966453914514758,0.719190516301751,0.9066469689339623,0.6077578513609104,1051-52,2617
Dwarf,sandstone,male,Elbin,Guildmark,Elbin Guildmark,18,academic,4,no_known_disabilities,0.6663943311745333,0.526710694508363,0.6009480606976186,0.6167024839153352,0.4365990256958652,0.8663943311745332,0.576710694508363,0.7009480606976186,0.6167024839153352,0.48659902569586516,0.5649867566501747,0.6934126848285771,0.507478881906585,0.8362859269109425,0.7049906288752649,0.7813679110015724,0.734771348766958,0.5473901401162546,1051-52,2618
Dwarf,sandstone,male,Tonvik,Sandspire,Tonvik Sandspire,18,academic,3,no_known_disabilities,0.8187461889259178,0.7077387053643205,0.6286031906153762,0.8135508668726712,0.23514610208501469,1.0,0.7577387053643204,0.7286031906153762,0.8135508668726712,0.2851461020850147,0.7479844060272236,0.6383820314433832,0.6308048428164976,0.911313268202117,0.7244172509579366,0.7346333606699078,0.7807869259060449,0.7783259412264505,1051-52,2619
Dwarf,granite,female,Irna,Rockwarden,Irna Rockwarden,18,vocational,6,no_known_disabilities,0.5977096037417085,0.8488495914353623,0.5439830684846144,0.6111724929061135,0.4043009497475082,0.6977096037417084,0.8988495914353622,0.6439830684846144,0.6111724929061135,0.4543009497475082,0.6679897326355136,0.7491967302490683,0.743485790156284,0.5549109517800892,0.5960891645119493,0.5413999830162229,0.46477395208104233,0.7135260450766576,1051-52,2620
Elf,baobab,female,Zirelya,Silkenroot,Zirelya Silkenroot,18,academic,8,no_known_disabilities,0.6555986633694276,0.8094575926724705,0.6188880686611671,0.3427324933668893,0.290746370788731,0.8055986633694275,0.8594575926724705,0.668888068661167,0.3427324933668893,0.44074637078873097,0.8128960719874855,0.4946614523571492,0.8500670282861668,0.5084249637059257,0.8127922612929535,0.44666197217525394,0.6595906420732084,0.6003345586742488,1051-52,2621
Elf,yew,female,Faereth,Thorncounsel,Faereth Thorncounsel,18,academic,4,communication_difficulties,0.602925695643374,0.7970604605554059,0.502116618812751,0.5035215441767397,0.5162533659546273,0.8029256956433739,0.8470604605554058,0.452116618812751,0.5035215441767397,0.6662533659546274,0.8190426280181179,0.6475762751995736,0.9112466996739486,0.7710135965959332,0.7113421088004339,0.6336132531468995,0.7865572711819554,0.7920532728039982,1051-52,2622
Elf,ash,female,Maelis,Wakesoot,Maelis Wakesoot,18,academic,2,no_known_disabilities,0.6080795935931931,0.7684486085126099,0.5508526685175981,0.5541940013110536,0.5195396315968254,0.908079593593193,0.8184486085126098,0.750852668517598,0.5541940013110536,0.4695396315968254,0.7797068218507697,0.716685210855522,0.6880599670870609,0.8251145645737193,0.8790538842692932,0.5458805156456249,0.8469420571139419,0.7346784964338353,1051-52,2623
Elf,yew,female,Elindra,Everjudged,Elindra Everjudged,18,academic,7,no_known_disabilities,0.524582453769397,0.9400965468680307,0.4720050523668074,0.43877532192764096,0.38305455890208906,0.6745824537693971,0.95,0.5220050523668074,0.43877532192764096,0.5330545589020891,0.8148058077652067,0.6216777058770606,0.7936201182541204,0.6135501153611294,0.7721353743779525,0.5957134016795457,0.634739213041939,0.6724802439042562,1051-52,2624
Dwarf,flint,female,Brena,Greymine,Brena Greymine,18,no_qualifications,5,dyslexia,0.46947989735572954,0.873681468693661,0.7929909963332357,0.5501454414544948,0.30135677540724337,0.5194798973557295,0.773681468693661,0.8929909963332356,0.5501454414544948,0.45135677540724334,0.4286403639076137,0.5164910582259614,0.6646471731188659,0.44485476036155613,0.7830170539257131,0.6511533521013761,0.5727233220565829,0.8452822138824535,1051-52,2625
Elf,ash,female,Maelis,Firestride,Maelis Firestride,18,vocational,4,physical_disability,0.8121833103354213,0.7316792645165932,0.5165062747313236,0.6882042394295456,0.6773749398722155,0.9121833103354213,0.7816792645165931,0.6165062747313236,0.6882042394295456,0.8273749398722156,0.7755710667432217,0.6300183217889126,0.6328002084856068,0.7441685121205548,0.9222944922317236,0.7559240762444637,0.8659024841822444,0.7194559221022715,1051-52,2626
Elf,holly,female,Elira,Lorebloom,Elira Lorebloom,18,vocational,8,no_known_disabilities,0.6790445496216972,0.9442551268112488,0.45259693569428505,0.6714379596089285,0.31208251199527043,0.7290445496216972,0.95,0.5025969356942851,0.6714379596089285,0.46208251199527045,0.8379690471669768,0.8102809173586608,0.6671594852823096,0.7395586445079984,0.7367472958828365,0.6087839253783678,0.8030353323497291,0.6088075969510076,1051-52,2627
Dwarf,slate,female,Nerra,Steelmark,Nerra Steelmark,18,academic,1,no_known_disabilities,0.5892116989379057,0.8083568680324764,0.3472250964910071,0.4397660344821511,0.46469239280908714,0.8892116989379056,0.8583568680324764,0.547225096491007,0.4397660344821511,0.41469239280908715,0.7618982313372078,0.5006626585020221,0.91625026038944,0.3809058079545708,0.5986419500254865,0.5399401128918241,0.7148163751829905,0.9613249698333577,1051-52,2628
Dwarf,flint,male,Kragg,Stonebar,Kragg Stonebar,18,no_qualifications,3,deaf_or_hearing_impaired,0.6828387227920418,0.6929725929095853,0.5545676938658636,0.4930962575699291,0.4565135577569227,0.7328387227920418,0.6429725929095853,0.6545676938658636,0.4930962575699291,0.5565135577569228,0.6450568764637303,0.6803413930108735,0.6401496931496018,0.5753032031503271,0.8160876520604238,0.8109080532331918,0.4749085725006436,0.85957423011672,1051-52,2629
Dwarf,malachite,female,Granda,Steelshaper,Granda Steelshaper,18,academic,1,no_known_disabilities,0.8124526987956009,0.8240262067389589,0.5517864147834104,0.6184614482552593,0.21709892838348321,1.0,0.8740262067389588,0.7517864147834104,0.6184614482552593,0.16709892838348323,0.9272020322329256,0.9133466171183138,0.6087018755283236,0.7912771039613435,0.8632419856334639,0.6629704182794789,0.8371951773474938,0.8477253132274919,1051-52,2630
Dwarf,obsidian,female,Enali,Veilwhisper,Enali Veilwhisper,18,academic,7,no_known_disabilities,0.8978727320587636,0.8588529036469694,0.5972713384898332,0.44262385117261266,0.5547140735522319,1.0,0.9088529036469694,0.6472713384898331,0.44262385117261266,0.7047140735522319,0.9192067960374768,0.8120097640136158,0.46825110744233156,0.7487512443553529,0.9407566377414107,0.49402964313118947,0.8664242545498356,0.623398429141289,1051-52,2631
Dwarf,alabaster,female,Calla,Kindgrip,Calla Kindgrip,18,vocational,6,no_known_disabilities,0.7142682132618092,0.7845070913603511,0.4667897683732911,0.677620102518568,0.43427924773714305,0.8142682132618092,0.8345070913603511,0.5667897683732911,0.677620102518568,0.48427924773714304,0.723471076686469,0.8839561292949204,0.41688947621613565,0.7396421114738839,0.6730861286613856,0.7126799503444261,0.7284237698174638,0.5371915729273354,1051-52,2632
Dwarf,sandstone,male,Tonvik,Wayweaver,Tonvik Wayweaver,18,no_qualifications,4,no_known_disabilities,0.6882604603561646,0.6150477869467827,0.6639708256115566,0.6779424321146336,0.20405655645197845,0.7382604603561645,0.5650477869467827,0.7639708256115566,0.6779424321146336,0.30405655645197843,0.7175173636213422,0.6570751928521896,0.5293087713424455,0.7388959427112273,0.663448639310433,0.8671542043496612,0.656380433359809,0.6601300208525323,1051-52,2633
Dwarf,granite,male,Yorvin,Stormhall,Yorvin Stormhall,18,academic,4,no_known_disabilities,0.5486500971943638,0.9002616229947419,0.6134025771281156,0.40436061907256554,0.2734890613370382,0.7486500971943637,0.95,0.7134025771281156,0.40436061907256554,0.3234890613370382,0.6978360018322838,0.7021980276906014,0.8323843929303135,0.5702535026729392,0.5722658670051806,0.4437600157024269,0.5408847823942536,0.7200520739863329,1051-52,2634
Dwarf,obsidian,female,Elura,Veilwhisper,Elura Veilwhisper,25,academic,4,dyslexia,0.7343965787495412,0.8627873554258625,0.5200434511153322,0.4580896111005957,0.537315507326487,0.7843965787495412,1.0,0.47004345111533224,0.4580896111005957,0.537315507326487,0.9131882284400021,0.8497348117462782,0.49558030361576977,0.6312330053123318,0.9587296905680116,0.42867344578023175,0.9061224218521475,0.45649224456935383,1051-52,2635
Elf,yew,male,Vaerion,Verdictsong,Vaerion Verdictsong,18,academic,7,no_known_disabilities,0.6251992574137804,0.8603559052799884,0.5052525735347706,0.3133264708124729,0.513887382427964,0.7751992574137803,0.9103559052799883,0.5552525735347706,0.3133264708124729,0.663887382427964,0.6492766335899697,0.7428363211635265,0.7839355511671209,0.8213484235320719,0.7613654322674132,0.5137271890504574,0.6907517463001901,0.5620344581049689,1051-52,2636
Dwarf,alabaster,female,Hesta,Gracestone,Hesta Gracestone,18,vocational,6,physical_disability,0.5991152425901272,0.5258908277401174,0.2785096245365319,0.6417240044406547,0.650570674343012,0.6991152425901271,0.5758908277401174,0.3785096245365319,0.6417240044406547,0.850570674343012,0.8049647264656401,0.8087413995441566,0.5055699741933406,0.6073648845542599,0.6865569902228708,0.7250321792143889,0.6490403955026778,0.4543937348646779,1051-52,2637
Dwarf,granite,female,Thrida,Cliffmarch,Thrida Cliffmarch,20,academic,7,physical_disability,0.489422886754107,0.8998050540421557,0.4107036193103222,0.6230456913235791,0.3746313947456643,0.539422886754107,1.0,0.3607036193103222,0.6230456913235791,0.5746313947456643,0.6239156856140758,0.7018692133882104,0.7645314475880793,0.5958567483944684,0.6040248844757754,0.4920617342474261,0.509221016679807,0.7238735489098905,1051-52,2638
Dwarf,bismuth,male,Dremel,Tintmirror,Dremel Tintmirror,18,vocational,6,"wheelchair_user,communication_difficulties",0.9484495280861812,0.6668759506263366,0.702626328371325,0.6392998617303225,0.5925173234458135,1.0,0.7168759506263366,0.652626328371325,0.6392998617303225,0.7425173234458136,0.8408561756057531,0.7466951925315577,0.5490609590725253,0.8827255421355469,0.8253783123775789,0.7158285845132746,0.8813479298018106,0.639250743670538,1051-52,2639
